Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
63439.42471,7.022862527,7.236661163,3.29,32435.12577,972670.8133,"Unit 2473 Box 7729
DPO AA 36548-9176"
86051.475,7.404732991,6.809069106,4.18,43574.69971,1804243.86,"0559 Bryan Plains
Christinaburgh, KY 52933"
69019.12096,5.766180539,7.400706764,6.38,14484.76064,836883.5653,"9086 Sarah Pass Apt. 676
Padillamouth, AK 72972-4551"
67448.70504,5.631524684,7.066208738,3.16,57766.95756,1294647.589,"647 Michael Cliff Suite 122
Evanschester, NY 62341"
81367.70243,5.730203685,6.322610857,4.05,34704.59849,1300479.133,"35149 Dawson Valley
West Juliehaven, GU 84851-7166"
67912.97765,6.462930119,6.586904028,2.13,28515.85035,1040376.995,"USCGC Guzman
FPO AE 96158-4679"
65801.53433,6.622670602,5.862447871,2.02,33327.95842,1193253.801,"531 Peck Park
North Johnport, MA 11372"
76926.59424,5.420334901,7.446546032,3.21,55451.66821,1618127.607,"46521 Williams Mall
West Richard, OK 68233"
76189.73135,5.458061287,6.689793899,3.4,30209.11796,1113856.543,"61875 Sheila Branch Apt. 296
Stephanieshire, NY 63229-2478"
67961.4675,7.298272511,7.619593757,5.29,37319.66414,1706291.991,"2079 Little Flats Suite 920
East Stevenville, MA 36496"
50562.61072,5.784651714,5.122241484,3.22,35843.29469,658644.617,"294 Angela Common
Laurieshire, ME 68533-3663"
63383.14997,7.474561738,7.769067707,5.02,35081.44834,1168993.738,"940 Jones Roads Apt. 703
Ericport, CA 59316"
73505.18574,5.496546239,5.115945164,4.08,35720.7623,1123209.855,"26579 Janice Club
New Steven, VI 56204-3194"
75114.72247,5.470796502,6.499533595,2.09,34385.42096,915818.4531,"332 Cabrera Shoal Apt. 452
New John, WI 34660"
75901.67566,4.843655102,6.404665039,3.24,30659.46158,1134142.916,"USS Nixon
FPO AE 74737-2918"
76156.24197,6.976958473,8.299836441,3.16,30408.19143,1589765.497,"6557 David Corners Apt. 844
Cooperfurt, FL 23835-5841"
53812.2776,4.177218536,7.048169832,3.06,43436.5705,552585.3541,"42201 Brandon Brooks
East Justin, MT 68266"
69556.47826,7.352888736,7.476301524,6.33,38415.00336,1352917.177,"2412 Terrence Stream Apt. 340
East Juanland, AZ 60790"
76153.91076,3.709114486,7.38367476,4.31,30605.99239,1043281.29,"106 Scott Plain
North Audrey, AZ 04363-0913"
64436.15004,6.580793322,8.535923451,6.21,47942.40802,1589431.171,"26516 Tiffany Walk Suite 287
Gillside, AZ 62937"
74390.25295,7.059063086,6.916142758,4.47,32588.90973,1348883.321,"11766 Gallegos Falls Suite 762
Stevenbury, KY 91300"
78955.3081,6.922865939,6.049331962,4.46,24901.03512,1212440.29,"8188 Henry Gardens
Port Rogerberg, OK 27962-5231"
91260.20875,6.416394863,8.216263423,6.48,29819.44407,1580727.45,"10694 Amanda Orchard
Cassandraport, WI 70523"
70219.71459,6.389674954,6.558826706,3.2,29990.62536,1215288.49,"729 Singh Drives Suite 258
Roberttown, KS 39950"
66056.44883,7.089274943,6.707691832,3.18,48635.16851,1391788.849,"119 Thompson Place
Christinaton, DE 48205"
67176.8163,6.922346065,8.103837628,6.35,32859.13795,1127248.61,"Unit 5691 Box 8533
DPO AE 09658"
59875.09365,7.787391506,7.471432115,5.24,23998.58886,1234609.739,"USS Brown
FPO AE 78902-0715"
59769.29876,5.150977212,4.46053037,2.01,49868.49907,936234.3476,"73567 Daniel Ville Apt. 562
Vanessamouth, MP 12924-0251"
88157.18632,7.242643331,8.015034157,3.46,29724.02264,1852338.469,"2948 Andrews Cliffs Apt. 191
Jessicaview, GU 74128"
86530.16384,6.866646884,9.024116447,4.37,49263.8511,2009937.703,"494 Kathleen Route Apt. 078
East Tracichester, FM 41408"
51856.66618,8.35203031,5.869941435,4.48,32701.77708,828127.0276,"41386 Casey Mission Apt. 524
Leslieport, WY 14692"
72036.42708,6.956211171,8.9044547,3.41,42695.83698,1661119.501,"441 Bell Roads
Howardfurt, MN 15904"
64614.57716,7.817802924,6.739623392,3.15,28874.42668,1295901.454,"1039 Danielle Overpass Apt. 032
Smithville, SC 96125-9024"
66133.06257,5.521647337,7.53828411,6.43,23455.44462,989643.0314,"112 Jennifer Locks Suite 881
West Mark, VA 43382-8111"
84019.17309,9.033815252,6.633944574,2,30823.97017,1788515.818,"183 Brendan Trace Suite 990
Millerside, FL 28725"
81856.22046,8.006716557,7.791624953,5.09,32265.1437,1814855.155,"Unit 6643 Box 2423
DPO AA 82069"
74381.35385,6.439137119,7.99832447,5.07,19633.96368,1170705.166,"4903 Burgess Square
New Julie, NY 69102"
55111.77061,6.25317764,8.345217342,6.41,31172.65521,1090788.981,"386 Johnson Shoal Apt. 607
Lydiashire, OH 14525-4403"
58366.43119,5.005014568,5.763787958,2.25,20731.47878,440585.0294,"6441 Devin Cape Suite 400
East Donald, LA 54008"
60283.90017,7.752230834,6.439651109,4.5,33224.43628,1029439.234,"85315 Jason Junctions
Katherinestad, MH 96677-4715"
76424.32988,3.800699836,7.01533955,6.08,36412.95285,828120.955,"911 Bean Spurs
New John, MO 60974"
60971.00605,7.488931808,5.806265555,2.02,38171.9276,985283.8816,"9936 April Plain
South Robert, AR 47420-4991"
68910.16422,5.767020975,6.143545198,4.29,27153.52903,879062.5907,"2114 James Oval Apt. 035
Bryanburgh, AR 85968"
56321.67797,5.329970849,5.230451274,4.32,38227.46448,609402.7753,"1214 Dennis Skyway
East Pamelastad, HI 95893"
68337.09423,7.787124729,8.191502632,3.26,18203.57522,1168859.117,"13878 Lori Points
Butlerberg, AZ 93348-9767"
76116.02864,7.105853315,6.999044967,2.3,25363.87085,1307506.565,"186 Bradley Locks Suite 428
Mccannview, IL 91770"
72832.80952,7.643319422,7.445903866,6.48,29443.20517,1357250.571,"096 Thompson Land Apt. 282
Gutierrezside, MH 02278"
60336.04164,7.033824012,6.942446144,4.2,30048.65909,1181630.625,"793 Landry Mountain
South Shannon, PA 26333"
69880.91683,6.583408999,6.49496655,4.11,38844.09407,1294615.008,"035 Murray Greens Suite 071
North Richardstad, ND 69006-6808"
62910.65645,4.711610996,7.408145957,5.42,37572.0055,911656.1053,"953 Owens Brook
West Jonathan, AZ 20829"
74273.4272,6.920453951,7.576034015,3.42,31065.79989,1149327.656,"USNS Smith
FPO AA 61423-8670"
45899.49709,6.078777858,8.09367208,5.02,30370.59016,867714.3838,"708 Murray Motorway Suite 993
Adamhaven, FL 90718"
69829.83944,5.974493748,6.462900465,3.29,21400.09975,973068.557,"PSC 7179, Box 6714
APO AA 57159"
73463.26252,6.025730675,7.930393266,5.19,9614.071782,1084408.44,"0543 Michele Spring
Gouldville, ND 34180-6287"
100717.0961,7.907890497,6.62923345,3.05,50761.3124,2275455.306,"USNV Hoffman
FPO AA 45311-5701"
68500.00758,6.641121275,6.250447684,2.5,40227.75061,1233205.196,"31046 Aaron Ways
Bryantown, AL 26462"
67763.46741,7.571158231,8.020965507,4.09,61784.75681,1906024.636,"6609 Andrew Extension
Emilyland, MP 55694"
65511.6808,6.513144453,6.520119624,3.01,49736.60637,1412626.519,"474 Mckinney Underpass
Lake Andreaview, CA 16833"
72212.73543,7.66348371,7.050241969,5.33,23438.94554,1208761.056,"952 Richard Spring Apt. 574
Moniquemouth, WA 18628"
82155.80719,6.005804857,6.368112908,2.38,47052.49681,1710924.367,"547 Ashley Knoll Apt. 840
North Veronica, LA 13077-7129"
46440.57596,6.677573767,5.336534681,2.16,42793.40598,750119.7266,"08059 Bailey Fort
Sandovalland, NJ 68704"
73611.39178,7.109895891,7.845240395,6.15,26869.13336,1361828.848,"5672 Barton Port
Gonzalesborough, PR 77884"
41288.91267,6.8635993,8.386485036,6.41,33702.69466,904785.1632,"329 Duke Rest
South Juanport, GU 60058"
61670.31057,5.276713791,7.867255587,6.33,44273.90193,980141.2191,"PSC 0015, Box 2446
APO AP 94869-0746"
64285.25759,5.928744814,6.429997121,2,32694.40732,798254.2245,"2277 Cody Island
Lake Frank, NJ 80726-0483"
61825.24388,6.790644049,6.908628309,4.05,30872.30391,1026505.821,"5262 Dean Divide
Billyland, FL 74609"
93153.39923,6.178182501,6.451213999,4.03,45467.28028,1692335.964,"4931 Kristin Cape
Christineburgh, ND 06300"
77462.63964,6.815731447,6.111658422,2.32,38938.09158,1405505.244,"6395 Bruce Passage
New Michelle, AL 72494"
61128.35523,6.046068818,7.111451,3.35,33978.63298,946182.0502,"1174 Jessica Mill Apt. 360
Port Mariafort, NV 90740"
79941.81503,6.838680474,6.30941562,2.34,42162.53515,1723775.014,"71136 Elizabeth Parks
Watkinsshire, NE 69474-2127"
66510.68592,5.466257817,8.646249014,6.18,28511.21144,1238406.19,"0748 Richard Lodge
East Mary, NM 61589-8091"
58048.56808,7.034143946,7.572747247,6.45,35486.59151,1317160.403,"243 Singh Course
Hodgeston, WA 03755"
65762.51621,6.2312923,7.177924111,4.42,40758.79837,1155752.745,"02787 Arthur Plain
Wernerbury, IL 60921"
49268.52662,6.648227054,8.847507025,5.49,31306.90185,1040086.664,"8172 West Gardens
Kevinshire, MD 69882"
72957.09676,4.84405288,7.385125178,6.32,40024.46264,1266947.264,"92604 Mcintyre Ridge
East Kelseyport, DE 66874-2943"
69430.33166,6.223952023,6.69976851,3.5,57838.29235,1422230.96,"1500 Brandon Green
South Julia, NM 84899"
48802.14805,6.527510152,8.384392015,6.15,46404.80959,1224778.623,"4405 Smith Harbor
Port Margaret, GU 67322"
67598.05046,6.567259689,6.193835463,2.49,18519.81419,973096.3582,"2713 Flynn Port
Bentleyshire, IN 06799-9053"
58141.01342,5.409605701,7.533733419,3.36,26458.14509,512252.8035,"0585 Lee Park Suite 358
Dannyland, DE 84315-4350"
61199.81663,6.6203228,6.410508879,3.47,33042.63893,906419.3179,"4199 Jasmine Burg
Deannafort, AL 94097-4514"
76349.54807,5.326206623,7.327348647,3.32,33474.26568,1114667.249,"771 Donna Ports
Davidville, NE 67388"
60935.58784,7.177591988,6.982130879,2.07,38128.13038,1278365.767,"1529 Mary Flats
East Amberberg, NY 70047-7365"
92803.92322,6.51926297,6.751435035,4.1,32569.35909,1720670.877,"50504 Mary Neck Suite 023
Johnberg, CO 27193-0079"
78455.71901,6.58951389,7.377008767,4.35,31983.7102,1534295.195,"737 Regina View Apt. 523
South Markberg, NE 49825"
68099.47886,6.340269659,7.081538688,3.12,32131.89476,1066040.789,"21685 Jake Pike
Geneshire, GU 25597-6641"
81534.78,6.443978693,8.073786511,5.41,31843.90139,1428399.002,"PSC 3949, Box 6921
APO AE 76349"
84356.85928,4.209255501,5.513040369,2.17,26019.01564,855423.984,"422 Louis Road Suite 452
Heathermouth, VA 53491-4837"
64729.50757,5.420522715,5.911176411,2.2,44905.71498,853084.1522,"5595 Nguyen Shores
Watkinsbury, OH 29757-3635"
71385.21673,4.671193025,6.623775714,2.5,44022.63017,934610.3953,"3757 Price Rue
East Colin, MD 62622-8672"
83431.96752,6.742464066,7.938067847,3.4,30129.86206,1571781.593,"Unit 5870 Box 7773
DPO AA 32148"
50126.7737,7.150028163,6.052518255,3.34,43531.99643,927163.8119,"289 Becky Flats Apt. 257
West Kara, IL 19071-5078"
68673.19311,6.920158319,6.794571859,4.49,29772.80911,1227568.958,"458 David Gardens
South Russellside, MN 47598"
53373.80955,4.549005141,7.164072584,4.46,50153.01508,671802.0395,"39214 Jason Street
East Danielle, NY 02125"
88154.19934,7.479693002,5.783362388,3.06,41297.26416,1705918.18,"46067 Diane Shoal Suite 965
Lake Mark, VT 89656-1372"
69743.06289,6.150671834,7.589187928,5.43,24945.49764,1198915.943,"340 Savannah Rapid Apt. 911
New Chelseaville, SD 39482"
56316.02536,6.791806389,7.874598833,4.29,48855.88401,1230097.451,"USNS Martinez
FPO AP 84604"
52524.31112,7.796073083,6.911358154,4.18,23782.78271,764635.9979,"181 Peterson Vista
Gonzalezview, WY 90756-4263"
80239.08071,6.364708375,8.669263645,6.38,31365.74098,1553854.434,"429 Leslie Circle Apt. 738
Brookefort, OH 61661-9485"
67532.24377,6.17743837,6.721713914,3.2,52075.70353,1451930.631,"5116 Diamond Port Apt. 805
Petersonview, MT 95861"
61376.99614,7.530415167,6.445233612,2.29,37558.10749,1063491.81,"03274 Matthews Summit
North Lisa, AZ 80100-6646"
70583.15865,7.182369711,6.572702263,4.03,33943.42449,1226180.768,"0927 Sharon Island Apt. 806
Shannonfurt, IA 29955"
50639.3201,8.177225529,7.083326348,3.1,30380.19312,1220987.002,"041 Amanda Port
West Davidfurt, NE 83057-8557"
84359.57007,7.150756919,7.068895569,6.48,33778.24452,1480227.547,"4163 Brooke Village
Jonathanmouth, OK 18359"
76260.59894,7.320597635,5.388462785,4.48,51141.51591,1641873.966,"41652 Derek Islands Apt. 144
South Andrew, VT 91988"
84335.17336,7.114610323,6.125858572,3.03,31577.54421,1262963.861,"81551 Carla Drives
West Kaylastad, WY 42793-0307"
84449.1037,5.410978813,7.022862755,5.43,46547.7883,1444572.971,"30334 Maria Port Apt. 948
Averyshire, MS 98224"
82419.03164,6.135187173,6.04574936,4.35,34786.88289,1358983.47,"140 Castaneda Hills Suite 975
East Bethany, AR 46807-8183"
74961.67447,4.333869981,6.079272302,2.07,21045.34787,635530.8449,"895 Valerie Bypass Suite 510
Harrisonton, NH 97852"
86348.04687,6.292555216,6.240497295,3.11,41525.43383,1670183.168,"94173 Garcia Underpass Suite 047
South Richard, NJ 83173-9962"
64289.99498,6.570208495,6.845286755,2.43,15628.44502,841236.1676,"18224 Michael Island Suite 910
Port Danielburgh, AZ 34355"
84065.30514,6.57816391,8.039114499,3.11,21358.98894,1581865.559,"757 Daniel Fort
South Lori, NV 10326-1054"
57917.06187,7.347704442,7.830090671,3.02,61268.81478,1841495.508,"6511 Stacy Inlet Apt. 152
Kennethstad, PR 56385"
78374.82445,5.827447376,6.308682062,4.16,60782.20448,1891398.256,"744 Collins Extensions
Nicholasborough, MS 76961"
77337.91325,7.003145375,7.931539538,5.43,40046.95821,1832230.093,"49501 John Rapids
Buckborough, ID 73832"
72021.68563,4.617399361,7.570622163,6.35,39156.3994,1062095.468,"8954 Jenkins Isle
North Douglasfort, MO 52507"
50720.59561,7.956556327,6.452137115,4.42,40141.90836,970044.6656,"85920 Freeman Inlet Apt. 313
Robertsonstad, MI 36075-5741"
77164.79779,8.283077403,7.439954241,3.04,26278.50733,1528900.856,"549 Mccoy Forges Apt. 808
Rojasside, KY 46664"
69921.88746,5.975076898,7.148313897,3.4,37180.50036,1107159.781,"3505 Daniel Landing
Ariasland, SD 52630-5212"
72566.31721,6.448305508,8.255774157,3.1,24378.53011,1300031.23,"76586 Richard Lodge Apt. 408
Chandlerport, TX 40049"
77858.9032,6.531232016,5.939874981,4.26,43725.95481,1547737.002,"6234 Anderson Drives
North Madelineland, MN 85905-7927"
78512.45082,3.459880652,8.100931594,4.19,35410.90748,1248741.865,"72180 Valenzuela Rest
Robertsfort, VA 90251-7664"
58809.31473,6.642896453,7.703920454,6.38,40888.81789,1205568.367,"USS Ellis
FPO AA 53370-1758"
67605.8922,4.833754599,7.350019504,4.5,33128.30334,993637.0897,"USNS Gates
FPO AP 00484"
78836.42702,6.547435227,8.181346321,4.4,51636.42482,1813856.314,"765 John Falls Apt. 380
South Kathrynshire, IN 61674-7121"
81625.68486,7.974473384,7.169949702,3.33,44506.45551,1822438.42,"0479 Todd Prairie
New Kimberlybury, MH 04334"
71727.49079,5.816086316,8.745089208,5.32,14976.27011,1166925.146,"908 Solis Curve Apt. 755
Elizabethton, MN 84599-0578"
69424.74198,5.389498051,6.301145366,4.17,35032.29123,952439.6622,"791 Kim Row Apt. 381
East Jacobmouth, FM 47798"
74804.68812,8.761875973,5.332264568,3.01,34189.24179,1659100.124,"18940 Davis Point Suite 046
Melissahaven, LA 78621"
75543.30361,6.790031773,5.58873307,4.32,37322.94373,1181995.431,"2796 Anne Drive
North Kristinberg, AZ 79448"
71799.78705,6.383538671,6.486405824,2.47,26031.64421,1124042.948,"514 Soto Plain Apt. 353
Sarabury, IL 71896"
63658.2705,6.855783139,7.479370722,3.31,39101.82229,1219637.367,"42781 Herrera Court Apt. 072
North Ian, GU 91772-9544"
64762.89028,5.901093614,7.305667972,4.38,26103.90558,867082.8428,"34363 Joshua Ville Suite 813
Cochranchester, PR 09069-3135"
70056.98638,6.136737089,6.531334847,4.05,44801.53111,1385978.984,"PSC 1222, Box 3820
APO AP 48458"
49645.1338,6.771144281,8.123989916,5.04,15123.5872,725040.896,"2178 Kelli Estate Suite 805
South Nicholaschester, NY 47584-5955"
56105.09052,7.258810605,6.959055604,4.4,64168.68021,1409762.119,"95985 West Expressway Apt. 355
Edwardsstad, KS 99645"
67818.24533,6.02142298,7.550873192,6.08,30496.25722,1036704.691,"030 Curtis Summit
North Rebecca, MP 93095-5357"
69287.70036,4.30997494,8.073847884,3.48,27075.75918,717273.1853,"940 Kelsey Light Suite 026
Beckstad, GU 27370-7423"
96327.25727,4.760128134,8.317774679,4.1,32893.79666,1642478.736,"8054 Smith Underpass
Lake Brian, ID 44748-2012"
48806.79716,5.207741101,7.992645043,6.13,28473.70669,585440.4314,"927 Robert Isle Suite 381
New Karen, MD 94991-2002"
48259.61498,5.96565074,8.737025149,3.04,30757.64439,602209.575,"944 Emily Keys Apt. 888
New Markshire, CA 98115"
73588.60661,6.82442701,6.937160087,2.41,32190.7724,1340227.277,"833 Price Wells Apt. 828
Port Timothy, MS 28892-5598"
56157.86818,5.665705874,8.399223258,4.19,45427.78189,1430051.088,"948 Rush Row Apt. 811
West Brian, IN 80835-6955"
68447.79527,5.10074245,7.845249622,3.17,38414.58108,1101120.259,"8601 Tyler Shore Suite 395
Hoopermouth, OR 94949-4346"
54773.1717,6.733336594,8.440430149,3.03,31644.38533,897223.4347,"56740 Joshua Fort Apt. 838
New Jenniferhaven, IL 37913"
67386.24501,7.176353295,6.969330819,4.35,36221.96799,1409318.577,"900 Chase Mission
North Lisa, NY 95640-6024"
65762.91094,5.614598291,7.606840904,3.38,37955.63226,1226067.314,"9657 Russell Fords Apt. 246
Kennedymouth, CO 46084-1358"
88242.75012,5.603110391,7.184765323,5.39,7610.333138,910099.644,"20887 Kevin Estates
Amandamouth, LA 65867-3535"
76429.02824,6.471383367,7.390581981,3.49,36460.29866,1492009.563,"9753 Benjamin Extensions
Edwinberg, DC 77337"
73425.51315,6.959859412,6.500293441,2.42,40288.88724,1555806.042,"2856 Frank Pine
East Johnhaven, WV 12578-5561"
74642.57645,5.285067471,7.766507124,4.23,38364.07598,1487855.538,"827 Christina Divide
New Tanya, MO 26789-8710"
64441.27507,6.723174469,7.95876178,3.44,22105.15316,995144.1066,"4178 Jeffery Turnpike Suite 589
West Matthewburgh, MI 73155"
81743.24546,7.267583741,5.004809473,4.36,28675.53971,1151006.078,"403 Christina Point Suite 032
Christopherbury, VA 89556-8621"
95395.43136,6.340017765,7.259567833,6.1,29121.51902,1760880.448,"533 Marcus Isle
Port Andrewland, OH 79835"
62195.83862,6.273458707,6.016158611,2.01,38543.6666,1067000.349,"5750 Ford Extension
Stacyhaven, CT 82973-2072"
83852.39021,5.19114643,7.420491028,6.12,48228.2538,1430796.763,"1896 Jenkins Rue Apt. 467
Kylehaven, RI 92088"
77631.79806,4.825247658,6.951254521,2.08,28565.4813,981753.2384,"02802 Hahn Causeway
Lake Melissa, DC 18071-0272"
77617.90219,4.297991489,5.800903189,3.1,52100.05441,1102516.584,"4491 Giles Corners Suite 728
Mooreview, NJ 52329-7519"
79881.05759,6.834263954,6.31070945,4.33,31560.00819,1334377.307,"743 Patrick Ridge Apt. 072
Larryview, NE 78592-5823"
72110.2443,5.948170471,7.128904873,5.06,42066.42124,1395218.58,"4499 Tammy Pine
West Craig, MI 65307"
64862.12301,6.331313176,7.154986126,3.29,36408.71476,1227167.408,"3176 Mary Pass
Port Stephanieberg, ND 56793"
80893.25931,5.492420972,5.860112374,2.11,43684.48483,1315568.164,"978 Robles Knolls
Brewerborough, PW 55563-5751"
75316.37256,7.245807465,8.482698841,6.4,33492.4275,1643338.993,"219 Travis Avenue
Bushhaven, ME 65662"
77844.22638,5.688626694,8.622784463,6.45,28796.96133,1354417.563,"94779 Brenda Knoll Suite 885
Dunnmouth, MS 94475-9810"
70165.68976,5.76044414,5.407523269,4.16,41651.02374,1273868.064,"6892 Wallace Run Apt. 814
South Donshire, MD 97169"
65258.47303,6.392932692,9.212518352,5.14,37617.49346,1343824.215,"6628 Katherine Meadows Suite 009
Port Brittanyside, CT 81118"
71959.24007,6.045060318,5.577942463,2.03,29067.31996,692229.4655,"USNV Clark
FPO AA 65570-1981"
72491.55699,5.900775157,6.466645254,3.41,36930.14539,1411054.317,"636 Smith Greens
Alexland, AK 05521"
51080.07082,7.545498921,6.212700019,4.41,29833.62279,832475.189,"908 Cruz Mill
Blanchardmouth, PA 23824"
58702.54758,7.441956652,5.407974627,2.01,35595.40989,1076334.103,"6142 Escobar Harbor Suite 967
Michaelview, AS 63065-8757"
60101.4837,6.656316302,7.451735853,3.44,46733.76964,1309829.936,"543 Sara Garden
Crystalshire, NE 46964-3440"
79253.37802,5.078019783,7.017304324,3.22,34281.10234,1130844.029,"9419 Sanders Loaf Apt. 390
South Davidchester, MP 66624-2587"
60146.73059,4.579646668,7.383502841,3.24,45422.93206,784503.3579,"0612 Erin Fort Apt. 991
Davidton, RI 02859"
77682.1381,6.082279348,8.185236861,3.32,45743.18721,1378399.109,"99129 Kevin Hollow
Donnamouth, UT 61678-5704"
59286.07539,7.61753334,7.247687515,4.38,33430.76538,983537.5108,"388 Wilkerson Mills Suite 408
Leeberg, RI 43961-2060"
90183.54814,6.01413767,7.129300906,5.47,41788.83266,1737981.53,"9790 Laura Trafficway Suite 464
Alexisside, LA 24093"
74921.37846,5.624696026,7.387125833,5.28,41395.87673,1314359.454,"058 Anthony Port
Christopherstad, SC 07665-9037"
55665.16824,6.501528195,8.473199326,3.27,65911.93332,1372969.311,"20665 David Well
Phillipsshire, WV 17695"
55678.79832,5.888616454,6.924629046,4.41,38667.55801,998855.5799,"18815 Denise Heights
Port Matthew, TX 85582"
60524.44833,7.017332648,6.918738309,2.04,61090.60218,1473540.76,"21942 Robert Ranch Suite 773
Port Sonia, MO 99587-6354"
75299.38187,7.860354146,7.504691839,6.18,44905.19552,1816217.007,"9875 Moore View Apt. 474
New Joseph, MH 70496"
57055.98415,7.323960223,6.055684981,3.16,43214.51307,1127082.199,"0743 Reed Lakes Suite 463
Vincentfurt, MS 65562-5283"
60754.16714,7.001274391,7.377552372,3.14,48226.95738,1427832.121,"USNS Dyer
FPO AP 88305-9187"
71398.61459,5.334472254,7.594262455,6.06,15493.05992,959243.6084,"912 Donna Junctions
Vaughanview, OR 53056"
54022.05002,5.395781523,8.521505522,5.32,41257.32149,1202452.728,"584 Grant Knoll
Tracyville, MS 25650"
62444.88045,6.722950155,7.665173458,6.48,37642.67655,1463442.908,"630 Holmes Forest Suite 327
Andersontown, CO 15518-2545"
79261.23067,4.795435182,6.255674884,2.02,34443.48156,1120851.519,"46937 Turner Skyway Suite 520
Deanstad, AK 34864"
56095.05615,4.012411162,8.075308815,5.23,29694.69581,696467.1699,"97355 James Tunnel
Salinasstad, VT 17324-5801"
60826.44665,4.586548419,8.460093805,5.03,18640.65904,631656.4746,"47560 Nichols Corners
Onealmouth, DC 36119"
55871.18362,6.816139203,7.197255038,6.11,56294.4644,1366988.235,"0259 Adams Lodge Apt. 351
Sheriberg, HI 10612-0102"
89268.97738,6.814009671,7.002023944,6.06,54103.25868,1919053.527,"25908 Jennifer Views Apt. 583
East Nicholasburgh, MI 59539"
55180.31134,6.876622426,9.024792406,4.05,45069.24224,1460341.011,"10469 Stacey Plaza Suite 263
Arnoldshire, AZ 57893-5832"
76234.11015,5.254862542,7.096019756,6.46,27741.74931,935488.6065,"43020 Owens Glen Apt. 024
Marychester, SC 97268"
73066.95489,4.918066691,5.708119193,4.12,30766.23476,896246.1462,"925 Valenzuela Cliff Apt. 431
East Adrian, MT 52071-0639"
61782.58136,6.094445918,7.009128594,3.34,18948.55835,894203.5715,"066 Eric Stream
East Ashley, MA 15550-6377"
67702.153,5.697336212,7.372764827,6.22,47103.02296,1353729.533,"39369 Beck Curve Suite 178
Kimberg, VT 29232"
70897.26934,5.7032072,7.726051992,4.34,41819.91078,1496177.416,"88372 Oneal Inlet Apt. 473
New Brandonfort, DC 34662-5333"
44973.55669,7.132009529,6.699122661,2.39,29554.53124,629657.6133,"860 Graham Meadows Suite 412
East Kristenburgh, UT 74487"
51656.68699,5.881327372,6.65576281,4.45,31846.2889,549167.9399,"06398 Adrian Forge Suite 341
North Charleschester, IA 99755"
82087.34494,7.450511968,5.123795284,3.45,39787.59822,1737582.283,"17480 Joshua Spring Suite 624
Port Mary, CO 02102"
66665.7838,8.150206159,7.038452373,4.05,33330.47323,1247281.698,"8362 Hudson Village Apt. 954
Goodmanbury, OH 71913"
93861.56874,6.592974407,6.848041355,4.36,47476.47003,1779898.996,"8049 Michele Gardens Suite 331
Michaelview, UT 38230-9272"
63684.71847,5.177785793,6.47103518,3.45,45053.31198,1032663.003,"89517 Troy Viaduct Suite 715
Port James, LA 69221-4243"
87044.58078,6.296765363,7.128356949,5.16,45531.14777,1815809.621,"583 Turner Harbor
Port Nicole, TX 75903-5950"
63059.74036,7.213894274,6.544807809,2.24,47323.75918,1387114.42,"107 Mcdonald Islands
West Tony, NY 69365"
56145.70855,7.820918738,6.862835727,3.18,45682.24346,1262012.926,"3924 Carter Mission
West Julie, PA 05439-6091"
63370.00765,8.142287089,8.777735234,3.09,11547.38705,1432318.47,"6295 Felicia Squares
Lake Natashashire, NE 10973"
77935.56858,6.678323685,7.077553855,5.43,32664.6465,1501622.125,"09839 Jonathan Harbor
Stevenside, IL 72187"
72347.35739,6.260403854,5.83542075,4.42,47788.7629,1275676.981,"066 Harding Parkways Apt. 630
Port Maureenton, AK 70008-1762"
85186.36924,7.420705354,7.057182261,4.2,23587.3857,1476989.184,"5989 Garner Crossroad
Russomouth, AR 83930"
69757.86303,6.010579583,7.06103083,5.13,22081.11696,796289.3069,"652 Watson Path Suite 152
Melindabury, OK 63979-5988"
66327.34097,6.453585296,5.346830442,3.39,15651.09905,707345.0624,"71769 Sutton Club Suite 330
Clinefurt, HI 85853-2402"
55786.54328,8.130530503,8.061202867,6.22,44726.45555,1318231.418,"93686 Moore Manors Apt. 987
Tiffanyfort, FM 47355"
44824.34942,7.328969404,7.881137518,6.5,48183.02401,1020861.337,"36191 Gregory Estates Apt. 886
West Karen, MH 34042"
68099.8809,5.579663511,7.591351755,5.23,51992.88984,1527691.701,"9235 Russell Mount
East Patrickborough, KY 41599"
77765.6541,5.460947031,8.362547848,3.33,33465.76394,1536234.709,"2399 Beth Parkways
Michellefort, KS 95918"
70148.32632,8.012670332,6.509616214,4.03,36774.3434,1482123.625,"57071 Craig Radial Apt. 853
Cookfurt, ID 84624"
51717.35492,6.580453233,7.105833643,5.1,21503.19944,657169.3042,"USNS Johnson
FPO AP 84758-0245"
82964.37674,5.87874877,6.557792533,4.49,38007.8881,1390200.224,"PSC 1698, Box 7149
APO AA 62613"
59248.35614,4.702382136,6.388986061,4.21,30927.0153,613788.322,"3823 Fischer Fork
Port Joshua, ND 21648"
61768.58295,3.127944363,7.791619771,3.01,30759.38605,677772.3453,"687 Leslie Mall
North Jayhaven, LA 83023"
80606.12838,5.237418996,8.767014354,3.29,27307.25082,1535946.643,"PSC 7102, Box 1708
APO AA 74372-2883"
62494.33671,6.419852013,6.230345717,4.46,43434.37328,990004.7306,"107 Chelsea Mountains
Lopezmouth, OR 00850"
